ID,Prediction,Probabilities
382,0,0.005744024162380119
383,0,0.009572121129069817
384,0,0.005496306768552372
385,0,0.006375180504594158
386,0,0.0077490400759493965
387,0,0.00430093981344245
388,0,0.0062203477039067855
389,0,0.01115070557605473
390,0,0.007476508290857613
391,0,0.004744334936174702
392,0,0.008765161071803319
393,0,0.011159931907593233
394,0,0.0111334223421316
395,0,0.00433152019673359
396,0,0.006409840354627472
397,0,0.010201854688311035
398,0,0.005375038655610578
399,0,0.008698837923459749
400,0,0.009355272313883299
401,0,0.007313358655887953
402,0,0.007377929283327578
403,0,0.004650127140821954
404,0,0.0023797247331953137
405,0,0.008521894486379498
406,0,0.00814307046842875
407,0,0.01687610844395088
408,0,0.003916347365470158
409,0,0.007586992765757059
410,0,0.010431826724718167
411,0,0.004241942910861602
412,0,0.006143492796890638
413,0,0.007586629453123523
414,0,0.007990375640996075
415,0,0.008528876129087764
416,0,0.005324739100648369
417,0,0.007738734908352893
418,0,0.00679437565656058
419,0,0.002538012990418369
420,0,0.005791393812823898
421,0,0.006249637072305076
422,0,0.008919401726901347
423,0,0.0065385361930294745
424,0,0.010294699522743644
425,0,0.006095567636323405
426,0,0.015815920424189694
427,0,0.007423674579011195
428,0,0.011609593776603056
429,0,0.01368756995393183
430,0,0.008697444336926107
431,0,0.003507118218441373
432,0,0.0054308698440919245
433,0,0.006707724761210098
434,0,0.013840635667263278
435,0,0.009977388354406412
436,0,0.006063844577553091
437,0,0.0077287263212042
438,0,0.004376124720131295
439,0,0.006296643397456566
440,0,0.0023517944106982635
441,0,0.010970908090504465
442,0,0.00584133194719806
443,0,0.0063859130091277845
444,0,0.006151212354343467
445,0,0.005816963654846649
446,0,0.007840927248270593
447,0,0.0022677596022579617
448,0,0.005952051473560779
449,0,0.005892051327288215
450,0,0.0031166538679018286
451,0,0.003512842113487375
452,0,0.012240624361892799
453,0,0.007017815353037349
454,0,0.006507808886155795
455,0,0.016714230070665737
456,0,0.005683780564374253
457,0,0.005791972877219991
458,0,0.0031773048809414324
459,0,0.0031313043123761077
460,0,0.006657135081784718
461,0,0.013455323787381695
462,0,0.007023403752593486
463,0,0.010188701998494944
464,0,0.005110702489353967
465,0,0.006300873388827013
466,0,0.006103763825164925
467,0,0.010988416533023404
468,0,0.012894370749010632
469,0,0.012262205709113082
470,0,0.003675077359880615
471,0,0.004895537046270626
472,0,0.004700392728155177
473,0,0.00721688054782848
474,0,0.007742215903193431
475,0,0.009961716481000842
476,0,0.013528199576401117
477,0,0.0076549899396592125
478,0,0.009448112057327962
479,0,0.042851524122781245
480,0,0.009960478434119612
481,0,0.019679633696477874
482,0,0.002878818363826738
483,0,0.006242399311980951
484,0,0.003535635818526079
485,0,0.0012705006311257315
486,0,0.005357003606243643
487,0,0.009110899700867734
488,0,0.007799252031575383
489,0,0.010338666158529687
490,0,0.007552046985467962
491,0,0.004678056434238653
492,0,0.008066919425776324
493,0,0.006697551755785487
494,0,0.006714341058105906
495,0,0.007885486175653848
496,0,0.018257283206269726
497,0,0.008157808674204427
498,0,0.006464731516529947
499,0,0.006711068760961552
500,0,0.008732995192941146
501,0,0.006711244782112899
502,0,0.008251538247790818
503,0,0.005567945566386785
504,0,0.007761360524322705
505,0,0.0076032529489968885
506,0,0.006474734294305547
507,0,0.01042071050986821
508,0,0.003800331387108825
509,0,0.008346577303400503
510,0,0.015138148301843832
511,0,0.005954027894060652
512,0,0.01837443691109929
513,0,0.008869242586675728
514,0,0.009763880883272465
515,0,0.010304711506428695
516,0,0.009834937625997972
517,0,0.022549704699180294
518,0,0.0062903949288303585
519,0,0.012091163555857374
520,0,0.016476920861475706
521,0,0.009685551393800318
522,0,0.018923123499597513
523,0,0.005080157441275808
524,0,0.007390685618622603
525,0,0.02747466706867119
526,0,0.007640039560313193
527,0,0.010006024812064852
528,0,0.009222664670626334
529,0,0.00905085470367422
530,0,0.003973523047637799
531,0,0.007366364933962131
532,0,0.010412533745354875
533,0,0.007973015313580916
534,0,0.006356362104483688
535,0,0.009312768391329414
536,0,0.008442157358357528
537,0,0.006974056162128368
538,0,0.007181806065109206
539,0,0.007953405081617756
540,0,0.010262938939954327
541,0,0.004462819283322245
542,0,0.024242120307789668
543,0,0.007926137321257437
544,0,0.007256114878691725
545,0,0.007939793861483684
546,0,0.0063348960358942195
547,0,0.0049599200661801825
548,0,0.008547676089178679
549,0,0.011726026733075792
550,0,0.003268300553750638
551,0,0.007047513437184345
552,0,0.0065932382881620155
553,0,0.010435087720487365
554,0,0.00797307327417706
555,0,0.0066420472003697155
556,0,0.004264025328653469
557,0,0.002242011124824641
558,0,0.006821650779034121
559,0,0.007591533340827777
560,0,0.007376484222898058
561,0,0.009152937409057494
562,0,0.005164379101535885
563,0,0.010065653387944438
564,0,0.00396278800736353
565,0,0.007828041172434507
566,0,0.007380732261745579
567,0,0.005893359514920888
568,0,0.011588632892603914
569,0,0.00910210375465828
570,0,0.006430515907392249
571,0,0.011747149388947989
572,0,0.002904009884386863
573,0,0.008658694144466742
574,0,0.005078947722154914
575,0,0.009559719333137758
576,0,0.006136546378488189
577,0,0.006276517710489011
578,0,0.005815197637473861
579,0,0.0056468148880462225
580,0,0.017290075061997572
581,0,0.008561514485361552
582,0,0.007271216049656362
583,0,0.00991147091308341
584,0,0.0061801520630520475
585,0,0.0061643288276839805
586,0,0.0163921647162148
587,0,0.007708923352882165
588,0,0.009150167506542333
589,0,0.002823921272748243
590,0,0.00541520102312028
591,0,0.005896611551873229
592,0,0.006486714103895244
593,0,0.004985741999162397
594,0,0.007229271922035223
595,0,0.007684248716018064
596,0,0.009349640606338699
597,0,0.006423674304416582
598,0,0.004738519676803588
599,0,0.007764687117771108
600,0,0.007272939460182577
601,0,0.014513453623467846
602,0,0.009882174068460162
603,0,0.005230768968845695
604,0,0.004627800438311152
605,0,0.006627091003595694
606,0,0.004162112724274423
607,0,0.007588625573137933
608,0,0.007518365756370262
609,0,0.010428798019622983
610,0,0.007458907216254292
611,0,0.008385759460041803
612,0,0.01250547474863707
613,0,0.0012134804078010296
614,0,0.010550916462515731
615,0,0.026559158704687308
616,0,0.0053104031891138895
617,0,0.010141680208887543
618,0,0.009437671079800291
619,0,0.004814815082190323
620,0,0.0056369410416997005
621,0,0.004739171594533619
622,0,0.006348478604469832
623,0,0.004688362336191439
624,0,0.008877118420835424
625,0,0.008129671366761425
626,0,0.0011238537118475461
627,0,0.018197735791283507
628,0,0.01356019047586654
629,0,0.0052844838296290525
630,0,0.01209089608073262
631,0,0.004918482706343299
632,0,0.00454511268541144
633,0,0.017297222415348496
634,0,0.029502553752753277
635,0,0.01772951815860981
636,0,0.004327232086017565
637,0,0.003138293529354759
638,0,0.008040531167559402
639,0,0.006847637692645194
640,0,0.005709893124035394
641,0,0.005440048015084267
642,0,0.007499684494770297
643,0,0.007864861731221095
644,0,0.004023705235529402
645,0,0.006863789584184596
646,0,0.008050644554500448
647,0,0.004396487543646031
648,0,0.009367556754554952
649,0,0.00784735057322699
650,0,0.003930993176892064
651,0,0.002700799282698188
652,0,0.005751574129285567
653,0,0.008622901532819145
654,0,0.008670868622450178
655,0,0.0019639322349158037
656,0,0.007616144713407278
657,0,0.007170220883870577
658,0,0.010797700839059166
659,0,0.0020023690966187208
660,0,0.005709810757290574
661,0,0.007822357638533053
662,0,0.005388828487574934
663,0,0.005205429052230688
664,0,0.007807638712830355
665,0,0.011468735246840134
666,0,0.00896739400787928
667,0,0.008479460173961983
668,0,0.009145385666277149
669,0,0.0036660175806746283
670,0,0.00430479347714696
671,0,0.004501929016214767
672,0,0.012440451068277958
673,0,0.011815589054532397
674,0,0.009922981524727726
675,0,0.010190817680274682
676,0,0.0044390883127309695
677,0,0.00699517807639578
678,0,0.007124228022823741
679,0,0.0064949372806550575
680,0,0.006893971755804877
681,0,0.007573687794125382
682,0,0.01287665756900456
683,0,0.00712813103536884
684,0,0.007410640849229796
685,0,0.006583814362148966
686,0,0.008375205758214203
687,0,0.007727803245615861
688,0,0.010603049518817336
689,0,0.014898963348480449
690,0,0.021388552703088155
691,0,0.009072512454175764
692,0,0.005821588358440202
693,0,0.011630661850596316
694,0,0.007853775963412447
695,0,0.004165092401541001
696,0,0.00963071228402431
697,0,0.004914507098240334
698,0,0.006493836322357718
699,0,0.007535561121760375
700,0,0.009575821008942071
701,0,0.005038040692808334
702,0,0.021352018074953048
703,0,0.00487520992852352
704,0,0.01260428366164979
705,0,0.006729420138291969
706,0,0.009318580166718443
707,0,0.014262810504121601
708,0,0.0024242084131268085
709,0,0.007227747441172146
710,0,0.00624837328575478
711,0,0.00811066819938439
712,0,0.009756260309376638
713,0,0.00212502643393412
714,0,0.006418489334264846
715,0,0.004971679626929825
716,0,0.011589572874538129
717,0,0.010022517586467813
718,0,0.001460801328913039
719,0,0.0012299818936876274
720,0,0.00635239180551685
721,0,0.006069992423626877
722,0,0.006181871070785796
723,0,0.007837236812265565
724,0,0.005000571917220171
725,0,0.014342410407677014
726,0,0.0032096517514101893
727,0,0.005461504540985496
728,0,0.003552057655037988
729,0,0.01602274846287361
730,0,0.006072417401981376
731,0,0.007694844290561538
732,0,0.0036543657390446667
733,0,0.015151445904251657
734,0,0.005871349491123619
735,0,0.008687976829228613
736,0,0.010446244311980803
737,0,0.010912570330535668
738,0,0.0069962386374272205
739,0,0.01177686480601812
740,0,0.008101008219896
741,0,0.006341797291423762
742,0,0.0069632093752697655
743,0,0.006663103210403811
744,0,0.003942862522096678
745,0,0.009332620337999998
746,0,0.003841229455478859
747,0,0.008759839723058736
748,0,0.0146170631345372
749,0,0.012571686747049352
750,0,0.007520712568028165
751,0,0.006886973482718939
752,0,0.005812936817877876
753,0,0.010273624727925092
754,0,0.02040103028747716
755,0,0.009974593803648494
756,0,0.004876374163290654
757,0,0.014929030334054568
758,0,0.01002530961231856
759,0,0.010264897308715258
760,0,0.0056680028676855945
761,0,0.005705234999004317
762,0,0.0062002394314704746
763,0,0.004214718287708796
764,0,0.006105403967074396
765,0,0.020614013913995997
766,0,0.013720313363256745
767,0,0.008732085138404561
768,0,0.010411215458206153
769,0,0.011734147970032666
770,0,0.005556477091983966
771,0,0.00408960230330313
772,0,0.004362388988086077
773,0,0.006727089324009585
774,0,0.00780881202692741
775,0,0.03367603770783905
776,0,0.0060796026391536535
777,0,0.009261934962002609
778,0,0.023930790496018328
779,0,0.0073164500747515075
780,0,0.005951984409290003
781,0,0.002220167182652541
782,0,0.008671611718596511
783,0,0.011997451076794152
784,0,0.0029766256648241884
785,0,0.004626147447447444
786,0,0.00845207784346651
787,0,0.0024195925048413926
788,0,0.009859642345782073
789,0,0.008042035677948235
790,0,0.006320333019723383
791,0,0.006686258845366562
792,0,0.004713769691790808
793,0,0.012790800832397
794,0,0.005661312840143104
795,0,0.005151327581844666
796,0,0.004516511462148284
797,0,0.00843080908912027
798,0,0.008452507361092623
799,0,0.016816814261386127
800,0,0.0084822137368853
801,0,0.006604299759063857
802,0,0.008695186946845873
803,0,0.007028441127089549
804,0,0.007048638860719256
805,0,0.009619471097216488
806,0,0.006306855476563597
807,0,0.00618398199860441
808,0,0.006166270530884541
809,0,0.004542615008926349
810,0,0.004536054363992767
811,0,0.003899801975375527
812,0,0.006843564327536051
813,0,0.006025933123873808
814,0,0.020025409660762612
815,0,0.0019412642849118446
816,0,0.008652337775554
817,0,0.012136043050365697
818,0,0.053603063086625415
819,0,0.012513650337828525
820,0,0.003226359687317213
821,0,0.006769153905425434
822,0,0.007209968816182363
823,0,0.00808359570453735
824,0,0.006151503096872884
825,0,0.013627185385869208
826,0,0.008774198134733503
827,0,0.007032228715683881
828,0,0.0095852376419563
829,0,0.006225553480948663
830,0,0.01635996846694319
831,0,0.013477547616656736
832,0,0.00723281410029381
833,0,0.014478829045626711
834,0,0.007748759222405852
835,0,0.007811861953841609
836,0,0.007285576055304469
837,0,0.0054591451657854465
838,0,0.00840892740669269
839,0,0.007095262605175578
840,0,0.009251933485741364
841,0,0.009367152043968653
842,0,0.00495315218818287
843,0,0.009177273082171507
844,0,0.0019713923891448515
845,0,0.008051229275524244
846,0,0.008375591631477334
847,0,0.006686248166972634
848,0,0.007027791109190559
849,0,0.008018014734348489
850,0,0.007222028584627435
851,0,0.007185373435177597
852,0,0.004504524089381234
853,0,0.002673409515341039
854,0,0.009966836881427433
855,0,0.00557560609110129
856,0,0.0088813325728418
857,0,0.0024234532236146024
858,0,0.009948805409821624
859,0,0.01103640450035166
860,0,0.005874067559857842
861,0,0.008029619882523868
862,0,0.009837688489209252
863,0,0.006087120013078635
864,0,0.008002752947405661
865,0,0.011913357432956725
866,0,0.009549976650194386
867,0,0.004732141371771541
868,0,0.019542952287289993
869,0,0.004301204048956977
870,0,0.005874423656870343
871,0,0.008154985900021786
872,0,0.007201600016632601
873,0,0.008075789331242486
874,0,0.018553773228499222
875,0,0.004851399083251563
876,0,0.008684139272166876
877,0,0.009822181157973682
878,0,0.018460239833616738
879,0,0.005960335953697992
880,0,0.019657516696546373
881,0,0.007598613277621968
882,0,0.011043531633393307
883,0,0.008481397624300434
884,0,0.014606500399102402
885,0,0.007380578826040674
886,0,0.009405938289432932
887,0,0.004025169305251494
888,0,0.007967173672221885
889,0,0.0106927210764166
890,0,0.005661185487984513
891,0,0.008149089978709603
892,0,0.007900336648275597
893,0,0.009684601587244093
894,0,0.011477956103880466
895,0,0.0038659949594937637
896,0,0.008883507211960653
897,0,0.006919783973245447
898,0,0.01069734501104792
899,0,0.007412042965793538
900,0,0.011882570912631608
901,0,0.006867733306102014
902,0,0.008514889778203492
903,0,0.0029125140769623013
904,0,0.005519905476329525
905,0,0.013249257589879736
906,0,0.01030905681529081
907,0,0.013829826818533442
908,0,0.020036805730450243
909,0,0.0021010300537771327
910,0,0.003208433389859346
911,0,0.008893364864773663
912,0,0.008083653885914026
913,0,0.008061576941759638
914,0,0.011000035577839132
915,0,0.007372411435593806
916,0,0.006455262574990511
917,0,0.008937953096116988
918,0,0.007004225526590933
919,0,0.0071907483348061275
920,0,0.009686397622514043
921,0,0.008442553576826793
922,0,0.010468526511166256
923,0,0.006824454569354102
924,0,0.013594740982357037
925,0,0.0024978905549658766
926,0,0.00835113339914533
927,0,0.010130424898898469
928,0,0.00799847920708192
929,0,0.008116515869427778
930,0,0.0076152812416730884
931,0,0.008550163214341036
932,0,0.004353153863240653
933,0,0.013780042510651519
934,0,0.012721824432315182
935,0,0.007358153630874946
936,0,0.00860828779185352
937,0,0.00761640430896455
938,0,0.0052098649022513715
939,0,0.010422887196767653
940,0,0.007184332493593376
941,0,0.004768683561260478
942,0,0.007142100824418359
943,0,0.0024790392508367157
944,0,0.006235046395557199
945,0,0.0074659793579087055
946,0,0.001883412235802328
947,0,0.007260442458416776
948,0,0.007147331719742627
949,0,0.010460948976567493
950,0,0.0034556653585723234
951,0,0.005663695826654517
952,0,0.009895868681078123
953,0,0.00985477136980545
954,0,0.00498622085111392
955,0,0.007704915268252473
956,0,0.004802813772467526
957,0,0.008496028766297726
958,0,0.006415883229217209
959,0,0.004580925912238538
960,0,0.01520234590885255
961,0,0.014474864315826504
962,0,0.005672381468829851
963,0,0.005067384545323924
964,0,0.006067607604091909
965,0,0.012300095749740772
966,0,0.007174351314139749
967,0,0.003937953051005786
968,0,0.00564377817316687
969,0,0.0045030607310721895
970,0,0.0018733470665313772
971,0,0.006940737450609816
972,0,0.007242556995312143
973,0,0.007710532862072988
974,0,0.004617319990810295
975,0,0.01166206719196784
976,0,0.0029402962536133554
977,0,0.005986534495708303
978,0,0.009298822804898346
979,0,0.006964461442343721
980,0,0.00944924321889877
981,0,0.008535206480344617
982,0,0.022969571633558436
983,0,0.01233762058628229
984,0,0.005798165899964927
985,0,0.005903661609776861
986,0,0.010784956147986611
987,0,0.005711620174558035
988,0,0.003938604170495047
989,0,0.01079159361836011
990,0,0.015422371534376568
991,0,0.0036403307850551253
992,0,0.002339403121199244
993,0,0.015564672246924606
994,0,0.0063868388247304165
995,0,0.010167333580240807
996,0,0.003845869703971247
997,0,0.002655814546396107
998,0,0.007770274305514335
999,0,0.006837505572152838
1000,0,0.0081711058645557
1001,0,0.007043873048069179
1002,0,0.006554729812034335
1003,0,0.009339779194238016
1004,0,0.007472656802280795
1005,0,0.012319201023459245
1006,0,0.005439355193372658
1007,0,0.01066586337052345
1008,0,0.004960682395839546
1009,0,0.002906807709286087
1010,0,0.0023039550568021813
1011,0,0.008488745631228789
1012,0,0.009146861636700974
1013,0,0.002027465471753207
1014,0,0.006888672574374006
1015,0,0.003911569887105141
1016,0,0.01192501214782525
1017,0,0.007545049988941965
1018,0,0.00906535886734741
1019,0,0.0006184103633361196
1020,0,0.007398281198145486
1021,0,0.013493054457774076
1022,0,0.006365385375234819
1023,0,0.014477153714468598
1024,0,0.01371051411340144
1025,0,0.006640890493119296
1026,0,0.006212207591133623
1027,0,0.006565673452507027
1028,0,0.009452151619822253
1029,0,0.007706660745467983
1030,0,0.013036265167817133
1031,0,0.010672641503947563
1032,0,0.036530599237143135
1033,0,0.0053065338227849266
1034,0,0.01220502434202339
1035,0,0.010043120342174578
1036,0,0.00999011572410391
1037,0,0.009076063364597101
1038,0,0.010174054168411314
1039,0,0.006188937653842321
1040,0,0.006532942042536621
1041,0,0.007151396144667513
1042,0,0.006791369447595871
1043,0,0.02413710844426296
1044,0,0.00779580863004271
1045,0,0.021752245722854655
1046,0,0.0066847202947212065
1047,0,0.008104549811462419
1048,0,0.004479060533951664
1049,0,0.01567246815292072
1050,0,0.0066150595265635406
1051,0,0.00724883414676522
1052,0,0.009041063135101994
1053,0,0.007930662640541137
1054,0,0.006676748785618672
1055,0,0.003870669681986924
1056,0,0.0022270011941711697
1057,0,0.004268883933868518
1058,0,0.0024308024943779315
1059,0,0.008149263364821701
1060,0,0.007934561580195943
